membros,eixos,escore_latente,escore_design_z,similaridade_semantica,na_faixa,quadrante,solida,confianca_modal
W2003934805|W2086450534|W2123755784,Cyb|Reg,0.031,0.0,0.1555,0,ruido_quimera,0,obra
W2080554996|W2083449279|W2126563689,Cyb|Reg,0.031,0.0,0.3148,1,ruido_quimera,0,obra
W2085563972|W2086450534|W90769783,Cyb|Reg,0.031,0.0,0.2361,0,ruido_quimera,0,obra
W2085563972|W2154683088|W90769783,Cyb|Reg,0.031,0.0,0.366,0,ruido_quimera,0,obra
W2086450534|W2123755784|W2313563931,Cyb|Reg,0.031,0.0,0.1099,0,ruido_quimera,0,obra
W2154683088|W2752617332|W90769783,Cyb|Reg,0.031,0.0,0.413,0,ruido_quimera,0,obra
W2010793828|W582908774|W603352075,Cyb|Reg,0.0309,0.0,0.4445,0,ruido_quimera,0,obra
W1968044930|W1970428482|W2010793828,Cyb|Reg,0.0306,0.0,0.4265,0,ruido_quimera,0,obra
W1970428482|W2010793828|W233775549,Cyb|Reg,0.0306,0.0,0.4434,0,ruido_quimera,0,obra
W1540626093|W2010793828|W233775549,Cyb|Reg,0.0305,0.0,0.3063,1,ruido_quimera,0,obra
W1971074578|W2154683088|W67809301,Cyb|Reg,0.0305,0.0,0.3121,1,ruido_quimera,0,obra
W1601629960|W2126563689|W2753533763,Cyb|Reg,0.0304,0.0,0.3126,1,ruido_quimera,0,obra
W1492856410|W1527311855|W2123755784,Cyb|Reg,0.0304,0.0,0.2273,0,ruido_quimera,0,obra
W148613442|W1504129344|W1566478880,Cyb|Reg,0.0297,0.0,0.3153,1,ruido_quimera,0,obra
W148613442|W1566172004|W1566478880,Cyb|Reg,0.0297,0.0,0.3582,1,ruido_quimera,0,obra
W148613442|W1566478880|W2101946146,Cyb|Reg,0.0297,0.0,0.3325,1,ruido_quimera,0,obra
W1492856410|W1983425281|W2010793828,Cyb|Reg,0.0297,0.0,0.3921,0,ruido_quimera,0,obra
W1500910854|W1527311855|W1566478880,Cyb|Reg,0.0297,0.0,0.1976,0,ruido_quimera,0,obra
W1500910854|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.2493,0,ruido_quimera,0,obra
W1504129344|W2086450534|W90769783,Cyb|Reg,0.0297,0.0,0.3081,1,ruido_quimera,0,obra
W1515810707|W2080554996|W2126563689,Cyb|Reg,0.0297,0.0,0.3603,1,ruido_quimera,0,obra
W1520641906|W1540626093|W2128634656,Cyb|Reg,0.0297,0.0,0.2735,0,ruido_quimera,0,obra
W1520641906|W1541456364|W2128634656,Cyb|Reg,0.0297,0.0,0.178,0,ruido_quimera,0,obra
W1520641906|W1916207017|W2128634656,Cyb|Reg,0.0297,0.0,0.176,0,ruido_quimera,0,obra
W1520641906|W2011303397|W2128634656,Cyb|Reg,0.0297,0.0,0.2095,0,ruido_quimera,0,obra
W1520641906|W201578715|W2128634656,Cyb|Reg,0.0297,0.0,0.2803,0,ruido_quimera,0,obra
W1520641906|W2048086870|W2128634656,Cyb|Reg,0.0297,0.0,0.3065,1,ruido_quimera,0,obra
W1520641906|W2098978150|W2128634656,Cyb|Reg,0.0297,0.0,0.2777,0,ruido_quimera,0,obra
W1520641906|W2108020239|W2128634656,Cyb|Reg,0.0297,0.0,0.1677,0,ruido_quimera,0,obra
W1527311855|W1530425941|W2123755784,Cyb|Reg,0.0297,0.0,0.2154,0,ruido_quimera,0,obra
W1527311855|W1566478880|W2013140629,Cyb|Reg,0.0297,0.0,0.2742,0,ruido_quimera,0,obra
W1527311855|W2025177555|W2489535817,Cyb|Reg,0.0297,0.0,0.3526,1,ruido_quimera,0,obra
W1527571715|W1566344170|W1566478880,Cyb|Reg,0.0297,0.0,0.3612,1,ruido_quimera,0,obra
W1527571715|W1566478880|W2003934805,Cyb|Reg,0.0297,0.0,0.3296,1,ruido_quimera,0,obra
W1527571715|W1566478880|W2028436159,Cyb|Reg,0.0297,0.0,0.2691,0,ruido_quimera,0,obra
W1527571715|W1566478880|W2752617332,Cyb|Reg,0.0297,0.0,0.2961,1,ruido_quimera,0,obra
W1527571715|W1566478880|W3123282572,Cyb|Reg,0.0297,0.0,0.2874,0,ruido_quimera,0,obra
W1527571715|W1566478880|W570136161,Cyb|Reg,0.0297,0.0,0.3077,1,ruido_quimera,0,obra
W1527571715|W2154683088|W67809301,Cyb|Reg,0.0297,0.0,0.2754,0,ruido_quimera,0,obra
W1529624024|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.3236,1,ruido_quimera,0,obra
W1540626093|W1566172004|W2026948646,Cyb|Reg,0.0297,0.0,0.2655,0,ruido_quimera,0,obra
W1541456364|W1601629960|W221732451,Cyb|Reg,0.0297,0.0,0.1823,0,ruido_quimera,0,obra
W1541456364|W2080554996|W2126563689,Cyb|Reg,0.0297,0.0,0.2109,0,ruido_quimera,0,obra
W1566172004|W1566478880|W2114648917,Cyb|Reg,0.0297,0.0,0.2848,0,ruido_quimera,0,obra
W1566172004|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.424,0,ruido_quimera,0,obra
W1566344170|W1566478880|W1968044930,Cyb|Reg,0.0297,0.0,0.4094,0,ruido_quimera,0,obra
W1566344170|W2154683088|W90769783,Cyb|Reg,0.0297,0.0,0.4282,0,ruido_quimera,0,obra
W1566478880|W1965278510|W2037306909,Cyb|Reg,0.0297,0.0,0.3467,1,ruido_quimera,0,obra
W1566478880|W1968044930|W2003934805,Cyb|Reg,0.0297,0.0,0.3821,0,ruido_quimera,0,obra
W1566478880|W1968044930|W2028436159,Cyb|Reg,0.0297,0.0,0.3271,1,ruido_quimera,0,obra
W1566478880|W1968044930|W2752617332,Cyb|Reg,0.0297,0.0,0.374,0,ruido_quimera,0,obra
W1566478880|W1968044930|W3123282572,Cyb|Reg,0.0297,0.0,0.3185,1,ruido_quimera,0,obra
W1566478880|W1968044930|W570136161,Cyb|Reg,0.0297,0.0,0.3442,1,ruido_quimera,0,obra
W1566478880|W1973459906|W2072863585,Cyb|Reg,0.0297,0.0,0.2965,1,ruido_quimera,0,obra
W1566478880|W1973459906|W67809301,Cyb|Reg,0.0297,0.0,0.2953,1,ruido_quimera,0,obra
W1566478880|W2015930340|W2072863585,Cyb|Reg,0.0297,0.0,0.3167,1,ruido_quimera,0,obra
W1566478880|W2015930340|W67809301,Cyb|Reg,0.0297,0.0,0.3772,0,ruido_quimera,0,obra
W1566478880|W2044929988|W67809301,Cyb|Reg,0.0297,0.0,0.2823,0,ruido_quimera,0,obra
W1566478880|W2072863585|W2085563972,Cyb|Reg,0.0297,0.0,0.3073,1,ruido_quimera,0,obra
W1566478880|W2101946146|W2114648917,Cyb|Reg,0.0297,0.0,0.2694,0,ruido_quimera,0,obra
W1566478880|W2101946146|W2136083730,Cyb|Reg,0.0297,0.0,0.3906,0,ruido_quimera,0,obra
W1566478880|W2129261459|W67809301,Cyb|Reg,0.0297,0.0,0.2963,1,ruido_quimera,0,obra
W1566478880|W2164284962|W67809301,Cyb|Reg,0.0297,0.0,0.3492,1,ruido_quimera,0,obra
W1566478880|W2179492332|W67809301,Cyb|Reg,0.0297,0.0,0.3323,1,ruido_quimera,0,obra
W158727920|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.3464,1,ruido_quimera,0,obra
W1601629960|W1606540910|W221732451,Cyb|Reg,0.0297,0.0,0.2136,0,ruido_quimera,0,obra
W1601629960|W1993023795|W221732451,Cyb|Reg,0.0297,0.0,0.2649,0,ruido_quimera,0,obra
W1601629960|W1999686839|W2043474425,Cyb|Reg,0.0297,0.0,0.3571,1,ruido_quimera,0,obra
W1601629960|W1999686839|W232611682,Cyb|Reg,0.0297,0.0,0.2282,0,ruido_quimera,0,obra
W1601629960|W2011303397|W221732451,Cyb|Reg,0.0297,0.0,0.2507,0,ruido_quimera,0,obra
W1601629960|W201578715|W2043474425,Cyb|Reg,0.0297,0.0,0.279,0,ruido_quimera,0,obra
W1601629960|W201578715|W232611682,Cyb|Reg,0.0297,0.0,0.2033,0,ruido_quimera,0,obra
W1601629960|W2043474425|W2101157755,Cyb|Reg,0.0297,0.0,0.3042,1,ruido_quimera,0,obra
W1601629960|W2083449279|W221732451,Cyb|Reg,0.0297,0.0,0.3126,1,ruido_quimera,0,obra
W1601629960|W2101157755|W232611682,Cyb|Reg,0.0297,0.0,0.1934,0,ruido_quimera,0,obra
W1601629960|W2164284962|W221732451,Cyb|Reg,0.0297,0.0,0.2644,0,ruido_quimera,0,obra
W1601629960|W221732451|W2988934653,Cyb|Reg,0.0297,0.0,0.2488,0,ruido_quimera,0,obra
W1965278510|W1968459280|W2123755784,Cyb|Reg,0.0297,0.0,0.252,0,ruido_quimera,0,obra
W1965278510|W1983425281|W2123755784,Cyb|Reg,0.0297,0.0,0.1788,0,ruido_quimera,0,obra
W1968459280|W1973459906|W2123755784,Cyb|Reg,0.0297,0.0,0.3364,1,ruido_quimera,0,obra
W1968459280|W1980406593|W2123755784,Cyb|Reg,0.0297,0.0,0.28,0,ruido_quimera,0,obra
W1968459280|W2003934805|W2123755784,Cyb|Reg,0.0297,0.0,0.2578,0,ruido_quimera,0,obra
W1973459906|W1983425281|W2123755784,Cyb|Reg,0.0297,0.0,0.2075,0,ruido_quimera,0,obra
W1980406593|W2086450534|W90769783,Cyb|Reg,0.0297,0.0,0.2523,0,ruido_quimera,0,obra
W1983425281|W2003934805|W2123755784,Cyb|Reg,0.0297,0.0,0.2404,0,ruido_quimera,0,obra
W1983425281|W2101946146|W2123755784,Cyb|Reg,0.0297,0.0,0.222,0,ruido_quimera,0,obra
W1995875735|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.1678,0,ruido_quimera,0,obra
W2004899202|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.4535,0,ruido_quimera,0,obra
W2010793828|W2048086870|W2753533763,Cyb|Reg,0.0297,0.0,0.2442,0,ruido_quimera,0,obra
W2010793828|W2114648917|W2123755784,Cyb|Reg,0.0297,0.0,0.3089,1,ruido_quimera,0,obra
W201578715|W2080554996|W2126563689,Cyb|Reg,0.0297,0.0,0.3515,1,ruido_quimera,0,obra
W201578715|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.3206,1,ruido_quimera,0,obra
W2015930340|W2154683088|W90769783,Cyb|Reg,0.0297,0.0,0.3665,0,ruido_quimera,0,obra
W2020982650|W2083449279|W2126563689,Cyb|Reg,0.0297,0.0,0.3423,1,ruido_quimera,0,obra
W2026948646|W2085563972|W90769783,Cyb|Reg,0.0297,0.0,0.2691,0,ruido_quimera,0,obra
W2047233587|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.3121,1,ruido_quimera,0,obra
W2108020239|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.2513,0,ruido_quimera,0,obra
W2123755784|W2164284962|W67809301,Cyb|Reg,0.0297,0.0,0.2796,0,ruido_quimera,0,obra
W2136083730|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.3743,0,ruido_quimera,0,obra
W2142257426|W2154683088|W90769783,Cyb|Reg,0.0297,0.0,0.361,1,ruido_quimera,0,obra
W2154683088|W27930607|W90769783,Cyb|Reg,0.0297,0.0,0.3505,1,ruido_quimera,0,obra
W2154683088|W3123282572|W90769783,Cyb|Reg,0.0297,0.0,0.3425,1,ruido_quimera,0,obra
W2165238389|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.3462,1,ruido_quimera,0,obra
W2489535817|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.3446,1,ruido_quimera,0,obra
W582908774|W67809301|W90769783,Cyb|Reg,0.0297,0.0,0.3973,0,ruido_quimera,0,obra
W1527311855|W2123755784|W233775549,Cyb|Reg,0.0294,0.0,0.2598,0,ruido_quimera,0,obra
W1492856410|W1527311855|W2048086870,Cyb|Reg,0.029,0.0,0.3281,1,ruido_quimera,0,obra
W1492856410|W1527311855|W2101157755,Cyb|Reg,0.0289,0.0,0.3508,1,ruido_quimera,0,obra
W2140256961|W2154683088|W67809301,Cyb|Reg,0.0286,0.0,0.3067,1,ruido_quimera,0,obra
W1227306373|W1492856410|W1504129344,Cyb|Reg,0.0284,0.0,0.3197,1,ruido_quimera,0,obra
W1227306373|W1492856410|W1973459906,Cyb|Reg,0.0284,0.0,0.3118,1,ruido_quimera,0,obra
W148613442|W1566478880|W1973459906,Cyb|Reg,0.0284,0.0,0.337,1,ruido_quimera,0,obra
W148613442|W1566478880|W2015930340,Cyb|Reg,0.0284,0.0,0.3331,1,ruido_quimera,0,obra
W148613442|W1566478880|W2085563972,Cyb|Reg,0.0284,0.0,0.3477,1,ruido_quimera,0,obra
W1492856410|W1504129344|W2037306909,Cyb|Reg,0.0284,0.0,0.3888,0,ruido_quimera,0,obra
W1492856410|W1527311855|W2037306909,Cyb|Reg,0.0284,0.0,0.4321,0,ruido_quimera,0,obra
W1492856410|W1973459906|W2037306909,Cyb|Reg,0.0284,0.0,0.3938,0,ruido_quimera,0,obra
W1492856410|W2010793828|W2753533763,Cyb|Reg,0.0284,0.0,0.2719,0,ruido_quimera,0,obra
W1492856410|W2037306909|W2085563972,Cyb|Reg,0.0284,0.0,0.3783,0,ruido_quimera,0,obra
W1495419098|W1504129344|W1566478880,Cyb|Reg,0.0284,0.0,0.3894,0,ruido_quimera,0,obra
W1495419098|W1566478880|W2101946146,Cyb|Reg,0.0284,0.0,0.3703,0,ruido_quimera,0,obra
W1495419098|W2010793828|W2123755784,Cyb|Reg,0.0284,0.0,0.3114,1,ruido_quimera,0,obra
W1495961791|W1566172004|W1566478880,Cyb|Reg,0.0284,0.0,0.3552,1,ruido_quimera,0,obra
W1495961791|W1566478880|W2101946146,Cyb|Reg,0.0284,0.0,0.3184,1,ruido_quimera,0,obra
W1504129344|W1566478880|W603352075,Cyb|Reg,0.0284,0.0,0.3828,0,ruido_quimera,0,obra
W1504129344|W2026948646|W90769783,Cyb|Reg,0.0284,0.0,0.3394,1,ruido_quimera,0,obra
W1506732837|W1527311855|W2123755784,Cyb|Reg,0.0284,0.0,0.1786,0,ruido_quimera,0,obra
W1506732837|W1566172004|W2123755784,Cyb|Reg,0.0284,0.0,0.2761,0,ruido_quimera,0,obra
W1510672157|W1566478880|W67809301,Cyb|Reg,0.0284,0.0,0.4085,0,ruido_quimera,0,obra
W1515810707|W1566478880|W67809301,Cyb|Reg,0.0284,0.0,0.2429,0,ruido_quimera,0,obra
W1515810707|W1601629960|W2043474425,Cyb|Reg,0.0284,0.0,0.3442,1,ruido_quimera,0,obra
W1515810707|W1601629960|W232611682,Cyb|Reg,0.0284,0.0,0.2027,0,ruido_quimera,0,obra
W1515810707|W2020982650|W2126563689,Cyb|Reg,0.0284,0.0,0.3793,0,ruido_quimera,0,obra
W1520641906|W1574300438|W2753533763,Cyb|Reg,0.0284,0.0,0.2007,0,ruido_quimera,0,obra
W1527311855|W2026948646|W90769783,Cyb|Reg,0.0284,0.0,0.3105,1,ruido_quimera,0,obra
W1527311855|W2123755784|W67809301,Cyb|Reg,0.0284,0.0,0.2109,0,ruido_quimera,0,obra
W1527311855|W2489535817|W582908774,Cyb|Reg,0.0284,0.0,0.3654,0,ruido_quimera,0,obra
W1527571715|W1601944394|W67809301,Cyb|Reg,0.0284,0.0,0.2662,0,ruido_quimera,0,obra
W1566478880|W1980406593|W4244612406,Cyb|Reg,0.0272,0.0,0.3923,0,ruido_quimera,0,obra
W1520641906|W2126563689|W2753533763,Cyb|Reg,0.027,0.0,0.2305,0,ruido_quimera,0,obra
W1492856410|W1527311855|W2025177555,Cyb|Reg,0.0267,0.0,0.3705,0,ruido_quimera,0,obra
W1540626093|W2025177555|W67809301,Cyb|Reg,0.0266,0.0,0.4038,0,ruido_quimera,0,obra
W1540626093|W4244612406|W67809301,Cyb|Reg,0.0262,0.0,0.3228,1,ruido_quimera,0,obra
W1601944394|W2140256961|W67809301,Cyb|Reg,0.0262,0.0,0.2944,1,ruido_quimera,0,obra
W1601944394|W4244612406|W67809301,Cyb|Reg,0.0262,0.0,0.45,0,ruido_quimera,0,obra
W2123755784|W2325487953|W67809301,Cyb|Reg,0.0262,0.0,0.15,0,ruido_quimera,0,obra
W1566478880|W1965278510|W4244612406,Cyb|Reg,0.0227,0.0,0.4344,0,ruido_quimera,0,obra
W2025177555|W4244612406|W67809301,Cyb|Reg,0.0226,0.0,0.3791,0,ruido_quimera,0,obra
W1566478880|W1965278510|W2048086870,Cyb|Reg,0.0225,0.0,0.4885,0,ruido_quimera,0,obra
W1492856410|W1527311855|W233775549,Cyb|Reg,0.0224,0.0,0.484,0,ruido_quimera,0,obra
W1566478880|W1980406593|W2101157755,Cyb|Reg,0.0224,0.0,0.4079,0,ruido_quimera,0,obra
W2325487953|W67809301|W90769783,Cyb|Reg,0.0222,0.0,0.2639,0,ruido_quimera,0,obra
W4244612406|W67809301|W90769783,Cyb|Reg,0.0222,0.0,0.4086,0,ruido_quimera,0,obra
W1492856410|W1504129344|W2101157755,Cyb|Reg,0.022,0.0,0.319,1,ruido_quimera,0,obra
W1566478880|W582908774|W67809301,Cyb|Reg,0.0217,0.0,0.3833,0,ruido_quimera,0,obra
W1566478880|W2048086870|W67809301,Cyb|Reg,0.0214,0.0,0.4883,0,ruido_quimera,0,obra
W2123755784|W582908774|W67809301,Cyb|Reg,0.0213,0.0,0.2577,0,ruido_quimera,0,obra
W1492856410|W2048086870|W67809301,Cyb|Reg,0.0213,0.0,0.2899,0,ruido_quimera,0,obra
W1566478880|W2136083730|W67809301,Cyb|Reg,0.0211,0.0,0.3673,0,ruido_quimera,0,obra
W2123755784|W2136083730|W67809301,Cyb|Reg,0.021,0.0,0.2479,0,ruido_quimera,0,obra
W1566478880|W2047233587|W67809301,Cyb|Reg,0.0209,0.0,0.3438,1,ruido_quimera,0,obra
W1566478880|W1916207017|W67809301,Cyb|Reg,0.0208,0.0,0.2228,0,ruido_quimera,0,obra
W2047233587|W2123755784|W67809301,Cyb|Reg,0.0208,0.0,0.1755,0,ruido_quimera,0,obra
W1492856410|W2136083730|W67809301,Cyb|Reg,0.0207,0.0,0.3342,1,ruido_quimera,0,obra
W1492856410|W2047233587|W67809301,Cyb|Reg,0.0206,0.0,0.2519,0,ruido_quimera,0,obra
W1566478880|W2087699103|W67809301,Cyb|Reg,0.0206,0.0,0.326,1,ruido_quimera,0,obra
W2123755784|W2165238389|W67809301,Cyb|Reg,0.0205,0.0,0.2327,0,ruido_quimera,0,obra
W1492856410|W582908774|W67809301,Cyb|Reg,0.0204,0.0,0.3813,0,ruido_quimera,0,obra
W1566478880|W2165238389|W67809301,Cyb|Reg,0.0204,0.0,0.3631,0,ruido_quimera,0,obra
W1500910854|W2154683088|W67809301,Cyb|Reg,0.0204,0.0,0.2314,0,ruido_quimera,0,obra
W2154683088|W582908774|W67809301,Cyb|Reg,0.0204,0.0,0.4451,0,ruido_quimera,0,obra
W2136083730|W2154683088|W67809301,Cyb|Reg,0.0202,0.0,0.4026,0,ruido_quimera,0,obra
W1916207017|W2123755784|W67809301,Cyb|Reg,0.0201,0.0,0.1479,0,ruido_quimera,0,obra
W2048086870|W2123755784|W67809301,Cyb|Reg,0.0201,0.0,0.3884,0,ruido_quimera,0,obra
W2087699103|W2123755784|W67809301,Cyb|Reg,0.0201,0.0,0.211,0,ruido_quimera,0,obra
W2010793828|W2489535817|W4244612406,Cyb|Reg,0.02,0.0,0.3723,0,ruido_quimera,0,obra
W1492856410|W2165238389|W67809301,Cyb|Reg,0.02,0.0,0.3572,1,ruido_quimera,0,obra
W1983425281|W2154683088|W67809301,Cyb|Reg,0.02,0.0,0.3735,0,ruido_quimera,0,obra
W2123755784|W2493894436|W67809301,Cyb|Reg,0.0199,0.0,0.1645,0,ruido_quimera,0,obra
W1566478880|W2010793828|W2489535817,Cyb|Reg,0.0199,0.0,0.2976,1,ruido_quimera,0,obra
W1492856410|W2010793828|W2098978150,Cyb|Reg,0.0198,0.0,0.4455,0,ruido_quimera,0,obra
W1527311855|W1566478880|W1601944394,Cyb|Reg,0.0197,0.0,0.3187,1,ruido_quimera,0,obra
W1601944394|W2048086870|W67809301,Cyb|Reg,0.0197,0.0,0.3123,1,ruido_quimera,0,obra
W2154683088|W2165238389|W67809301,Cyb|Reg,0.0196,0.0,0.406,0,ruido_quimera,0,obra
W2154683088|W2493894436|W67809301,Cyb|Reg,0.0196,0.0,0.1877,0,ruido_quimera,0,obra
W1566478880|W2010793828|W2493894436,Cyb|Reg,0.0196,0.0,0.2424,0,ruido_quimera,0,obra
W1566478880|W225706379|W67809301,Cyb|Reg,0.0195,0.0,0.297,1,ruido_quimera,0,obra
W1492856410|W2010793828|W2493894436,Cyb|Reg,0.0195,0.0,0.2429,0,ruido_quimera,0,obra
W1541456364|W1566478880|W2010793828,Cyb|Reg,0.0195,0.0,0.2524,0,ruido_quimera,0,obra
W1506732837|W2010793828|W2123755784,Cyb|Reg,0.0194,0.0,0.2478,0,ruido_quimera,0,obra
W1983425281|W2026948646|W67809301,Cyb|Reg,0.0194,0.0,0.3347,1,ruido_quimera,0,obra
W1527311855|W1566478880|W2047233587,Cyb|Reg,0.0193,0.0,0.3034,1,ruido_quimera,0,obra
W2047233587|W2154683088|W67809301,Cyb|Reg,0.0193,0.0,0.383,0,ruido_quimera,0,obra
W1527311855|W1566478880|W1916207017,Cyb|Reg,0.0192,0.0,0.1527,0,ruido_quimera,0,obra
W1970428482|W1983425281|W67809301,Cyb|Reg,0.0192,0.0,0.3676,0,ruido_quimera,0,obra
W1970428482|W2048086870|W67809301,Cyb|Reg,0.0192,0.0,0.2976,1,ruido_quimera,0,obra
W1970428482|W2988934653|W67809301,Cyb|Reg,0.0192,0.0,0.2982,1,ruido_quimera,0,obra
W1566478880|W201578715|W67809301,Cyb|Reg,0.0191,0.0,0.2975,1,ruido_quimera,0,obra
W2099069868|W2123755784|W67809301,Cyb|Reg,0.019,0.0,0.1688,0,ruido_quimera,0,obra
W2048086870|W2154683088|W67809301,Cyb|Reg,0.0189,0.0,0.4494,0,ruido_quimera,0,obra
W2099069868|W2154683088|W67809301,Cyb|Reg,0.0189,0.0,0.3316,1,ruido_quimera,0,obra
W1530425941|W67809301|W90769783,Cyb|Reg,0.0187,0.0,0.3425,1,ruido_quimera,0,obra
W2048086870|W67809301|W90769783,Cyb|Reg,0.0187,0.0,0.3683,0,ruido_quimera,0,obra
W2010793828|W2489535817|W582908774,Cyb|Reg,0.0186,0.0,0.3752,0,ruido_quimera,0,obra
W1492856410|W1566172004|W1566478880,Cyb|Reg,0.0184,0.0,0.3453,1,ruido_quimera,0,obra
W1492856410|W1566172004|W2123755784,Cyb|Reg,0.0184,0.0,0.2953,1,ruido_quimera,0,obra
W1566172004|W1566478880|W4244612406,Cyb|Reg,0.0183,0.0,0.436,0,ruido_quimera,0,obra
W1527311855|W2026948646|W2154683088,Cyb|Reg,0.0182,0.0,0.3549,1,ruido_quimera,0,obra
W1527311855|W2026948646|W2123755784,Cyb|Reg,0.0182,0.0,0.1973,0,ruido_quimera,0,obra
W1504129344|W1566478880|W2048086870,Cyb|Reg,0.0181,0.0,0.5245,0,ruido_quimera,0,obra
W1566172004|W1566478880|W1983425281,Cyb|Reg,0.0181,0.0,0.3495,1,ruido_quimera,0,obra
W1492856410|W1540626093|W1566172004,Cyb|Reg,0.0181,0.0,0.288,0,ruido_quimera,0,obra
W1504129344|W1530425941|W1566478880,Cyb|Reg,0.0181,0.0,0.363,0,ruido_quimera,0,obra
W1530425941|W1566172004|W1566478880,Cyb|Reg,0.0181,0.0,0.3631,0,ruido_quimera,0,obra
W1530425941|W1566478880|W2101946146,Cyb|Reg,0.0181,0.0,0.3175,1,ruido_quimera,0,obra
W1566172004|W2123755784|W4244612406,Cyb|Reg,0.018,0.0,0.4281,0,ruido_quimera,0,obra
W1527311855|W1601944394|W2123755784,Cyb|Reg,0.018,0.0,0.2326,0,ruido_quimera,0,obra
W1527311855|W1983425281|W2123755784,Cyb|Reg,0.018,0.0,0.1487,0,ruido_quimera,0,obra
W1527571715|W1566172004|W1566478880,Cyb|Reg,0.018,0.0,0.292,1,ruido_quimera,0,obra
W1566172004|W1566478880|W67809301,Cyb|Reg,0.0179,0.0,0.3418,1,ruido_quimera,0,obra
W1527311855|W2123755784|W2136083730,Cyb|Reg,0.0179,0.0,0.2503,0,ruido_quimera,0,obra
W1530425941|W1566172004|W2123755784,Cyb|Reg,0.0179,0.0,0.3343,1,ruido_quimera,0,obra
W1504129344|W1566478880|W2988934653,Cyb|Reg,0.0178,0.0,0.2791,0,ruido_quimera,0,obra
W1527311855|W1601944394|W2154683088,Cyb|Reg,0.0178,0.0,0.3917,0,ruido_quimera,0,obra
W1540626093|W1566172004|W4244612406,Cyb|Reg,0.0178,0.0,0.369,0,ruido_quimera,0,obra
W1566172004|W1566478880|W2988934653,Cyb|Reg,0.0178,0.0,0.283,0,ruido_quimera,0,obra
W1566172004|W2123755784|W67809301,Cyb|Reg,0.0178,0.0,0.3365,1,ruido_quimera,0,obra
W1566478880|W2101946146|W2988934653,Cyb|Reg,0.0178,0.0,0.3685,0,ruido_quimera,0,obra
W1492856410|W1566172004|W2154683088,Cyb|Reg,0.0173,0.0,0.3759,0,ruido_quimera,0,obra
W1566478880|W2015930340|W2154683088,Cyb|Reg,0.0172,0.0,0.5551,0,ruido_quimera,0,obra
W1540626093|W1566478880|W2015930340,Cyb|Reg,0.0172,0.0,0.3969,0,ruido_quimera,0,obra
W1566478880|W2048086870|W2085563972,Cyb|Reg,0.017,0.0,0.5566,0,ruido_quimera,0,obra
W1530425941|W1566478880|W2085563972,Cyb|Reg,0.017,0.0,0.3563,1,ruido_quimera,0,obra
W1492856410|W2087699103|W67809301,Cyb|Reg,0.017,0.0,0.3303,1,ruido_quimera,0,obra
W1566478880|W2085563972|W2101157755,Cyb|Reg,0.0169,0.0,0.44,0,ruido_quimera,0,obra
W1527571715|W1566478880|W2015930340,Cyb|Reg,0.0169,0.0,0.3363,1,ruido_quimera,0,obra
W2988934653|W67809301|W90769783,Cyb|Reg,0.0169,0.0,0.3401,1,ruido_quimera,0,obra
W1492856410|W2015930340|W2048086870,Cyb|Reg,0.0168,0.0,0.3549,1,ruido_quimera,0,obra
W1504129344|W1530425941|W2123755784,Cyb|Reg,0.0168,0.0,0.3002,1,ruido_quimera,0,obra
W1540626093|W582908774|W67809301,Cyb|Reg,0.0167,0.0,0.3593,1,ruido_quimera,0,obra
W1566478880|W2015930340|W2988934653,Cyb|Reg,0.0167,0.0,0.3457,1,ruido_quimera,0,obra
W1566478880|W2085563972|W2988934653,Cyb|Reg,0.0167,0.0,0.3043,1,ruido_quimera,0,obra
W1601944394|W2047233587|W67809301,Cyb|Reg,0.0167,0.0,0.3025,1,ruido_quimera,0,obra
W1601944394|W2493894436|W67809301,Cyb|Reg,0.0167,0.0,0.2071,0,ruido_quimera,0,obra
W1601944394|W2988934653|W67809301,Cyb|Reg,0.0167,0.0,0.3121,1,ruido_quimera,0,obra
W1566478880|W2123755784|W2313563931,Cyb|Reg,0.0154,0.0,0.3133,1,ruido_quimera,0,obra
W2015930340|W2123755784|W2154683088,Cyb|Reg,0.0154,0.0,0.3821,0,ruido_quimera,0,obra
W4244612406|W582908774|W67809301,Cyb|Reg,0.0154,0.0,0.4708,0,ruido_quimera,0,obra
W1492856410|W1504129344|W2154683088,Cyb|Reg,0.0154,0.0,0.3697,0,ruido_quimera,0,obra
W1601629960|W201578715|W2126563689,Cyb|Reg,0.0154,0.0,0.3611,1,ruido_quimera,0,obra
W1492856410|W1973459906|W2123755784,Cyb|Reg,0.0153,0.0,0.2427,0,ruido_quimera,0,obra
W1492856410|W2015930340|W2123755784,Cyb|Reg,0.0153,0.0,0.2654,0,ruido_quimera,0,obra
