membros,x_latente,y_integracao_kf,semantico,na_faixa,quadrante
W1529223067|W1601629960|W4285719527,0.0288,0.0929,0.4552,0,ruido_quimera
W1990360714|W2111030512|W2325487953,0.0483,0.0927,0.3737,0,ruido_quimera
W2111030512|W4244612406|W566586761,0.0598,0.092,0.2288,1,agenda_pesquisa
W1970326724|W2126563689|W4285719527,0.0169,0.0919,0.4066,0,ruido_quimera
W2025177555|W2111030512|W566586761,0.0483,0.0918,0.1679,0,ruido_quimera
W1492856410|W2111030512|W566586761,0.0506,0.0915,0.1692,0,ruido_quimera
W2111030512|W2154683088|W566586761,0.0494,0.0914,0.2168,1,fechamento_trivial
W2111030512|W52678905|W566586761,0.069,0.0914,0.196,0,ruido_quimera
W1993023795|W2126563689|W4285719527,0.0506,0.0914,0.1453,0,ruido_quimera
W2111030512|W2123755784|W566586761,0.0747,0.0912,0.1523,0,ruido_quimera
W1601629960|W2095561982|W4285719527,0.069,0.0911,0.2257,1,agenda_pesquisa
W1566478880|W2111030512|W566586761,0.1046,0.091,0.2169,1,agenda_pesquisa
W2054422547|W2111030512|W2325487953,0.0483,0.0906,0.2623,1,fechamento_trivial
W1517701247|W2111030512|W2325487953,0.0162,0.09,0.2942,1,fechamento_trivial
W1848725895|W2126563689|W4206762723,0.1678,0.0899,0.1924,0,ruido_quimera
W2003934805|W2111030512|W2325487953,0.0483,0.0899,0.3287,0,ruido_quimera
W1492856410|W1970326724|W4285719527,0.0563,0.0897,0.4278,0,ruido_quimera
W1970326724|W2154683088|W4285719527,0.0586,0.0896,0.4375,0,ruido_quimera
W1492856410|W1970428482|W1990360714,0.0517,0.0896,0.3962,0,ruido_quimera
W1970326724|W2123755784|W4285719527,0.0621,0.0893,0.1985,0,ruido_quimera
W1492856410|W1990360714|W2026948646,0.0678,0.0892,0.472,0,ruido_quimera
W1970326724|W2111030512|W4285719527,0.0621,0.0891,0.1825,0,ruido_quimera
W1529223067|W1553746973|W4285719527,0.0298,0.0891,0.3719,0,ruido_quimera
W1601629960|W1993023795|W4285719527,0.0103,0.089,0.1245,0,ruido_quimera
W1492856410|W1990360714|W4205188686,0.0874,0.0889,0.4314,0,ruido_quimera
W1566478880|W1970326724|W4285719527,0.0816,0.0889,0.4044,0,ruido_quimera
W1990360714|W4244612406|W52678905,0.0793,0.0887,0.5009,0,ruido_quimera
W1529223067|W1601629960|W4206762723,0.017,0.0887,0.4552,0,ruido_quimera
W1601629960|W1848725895|W4206762723,0.0678,0.0886,0.2254,1,agenda_pesquisa
W1566478880|W2796849763|W4244612406,0.0517,0.0885,0.3228,0,ruido_quimera
W2111030512|W2796849763|W4244612406,0.0598,0.0884,0.2323,1,agenda_pesquisa
W2025177555|W2796849763|W52678905,0.0483,0.0884,0.29,1,fechamento_trivial
W1566478880|W2796849763|W4205188686,0.0529,0.0883,0.2337,1,fechamento_trivial
W1990360714|W2025177555|W2123755784,0.0483,0.0883,0.2283,1,fechamento_trivial
W1492856410|W1990360714|W2154683088,0.0805,0.0883,0.3875,0,ruido_quimera
W1492856410|W1990360714|W2123755784,0.0747,0.0882,0.2451,1,agenda_pesquisa
W1990360714|W2025177555|W2111030512,0.0483,0.0882,0.259,1,fechamento_trivial
W2025177555|W2123755784|W2796849763,0.0483,0.0882,0.192,0,ruido_quimera
W1566478880|W1990360714|W2025177555,0.0586,0.0881,0.3417,0,ruido_quimera
W1492856410|W1990360714|W2111030512,0.0506,0.088,0.2933,1,fechamento_trivial
W1492856410|W1566478880|W1990360714,0.0943,0.088,0.3363,0,ruido_quimera
W1492856410|W1566478880|W2796849763,0.0943,0.0879,0.2773,1,agenda_pesquisa
W1990360714|W2123755784|W52678905,0.0644,0.0879,0.2813,1,agenda_pesquisa
W1566478880|W2796849763|W52678905,0.1103,0.0878,0.2946,1,agenda_pesquisa
W1492856410|W2111030512|W2796849763,0.0506,0.0878,0.203,0,ruido_quimera
W1990360714|W2111030512|W52678905,0.0701,0.0877,0.2859,1,agenda_pesquisa
W1566478880|W1990360714|W52678905,0.1115,0.0877,0.3507,0,ruido_quimera
W1566478880|W2154683088|W2796849763,0.0736,0.0877,0.4302,0,ruido_quimera
W2111030512|W2796849763|W52678905,0.069,0.0877,0.1986,0,ruido_quimera
W2111030512|W2154683088|W2796849763,0.0494,0.0877,0.1973,0,ruido_quimera
W1566478880|W2123755784|W2796849763,0.1494,0.0876,0.3011,1,agenda_pesquisa
W2111030512|W2123755784|W2796849763,0.0747,0.0875,0.155,0,ruido_quimera
W1601629960|W1895366050|W4206762723,0.0678,0.0875,0.1266,0,ruido_quimera
W1529223067|W1601629960|W2126563689,0.017,0.0875,0.4523,0,ruido_quimera
W1601629960|W1848725895|W2126563689,0.0103,0.0874,0.3164,1,fechamento_trivial
W1990360714|W2048086870|W2111030512,0.0575,0.0873,0.256,1,fechamento_trivial
W1601629960|W1895366050|W2126563689,0.0782,0.0864,0.2261,1,agenda_pesquisa
W1492856410|W2118243939|W4285719527,0.054,0.0863,0.1795,0,ruido_quimera
W1535803599|W4206762723|W4285719527,0.054,0.0863,0.0,0,ruido_quimera
W1517701247|W1566478880|W233775549,0.0162,0.086,0.3286,0,ruido_quimera
W2054422547|W2111030512|W4244612406,0.0598,0.0859,0.2143,0,ruido_quimera
W2118243939|W2154683088|W4285719527,0.0153,0.0859,0.3237,0,ruido_quimera
W2118243939|W2123755784|W4285719527,0.0598,0.0858,0.2832,1,agenda_pesquisa
W2025177555|W2054422547|W2111030512,0.0483,0.0858,0.1582,0,ruido_quimera
W1517701247|W1566478880|W2026948646,0.0162,0.0857,0.2452,1,fechamento_trivial
W2048086870|W2118243939|W4285719527,0.0563,0.0857,0.3227,0,ruido_quimera
W2111030512|W2118243939|W4285719527,0.0598,0.0856,0.1093,0,ruido_quimera
W1517701247|W1566478880|W4205188686,0.0268,0.0854,0.2985,1,fechamento_trivial
W2054422547|W2111030512|W52678905,0.069,0.0854,0.1707,0,ruido_quimera
W1492856410|W2054422547|W2111030512,0.0506,0.0854,0.1484,0,ruido_quimera
W1566478880|W2118243939|W4285719527,0.0153,0.0854,0.345,0,ruido_quimera
W1492856410|W1517701247|W2123755784,0.0137,0.0854,0.2085,0,ruido_quimera
W2003934805|W2025177555|W2123755784,0.0483,0.0853,0.2758,1,fechamento_trivial
W2003934805|W2111030512|W4244612406,0.0598,0.0853,0.3258,0,ruido_quimera
W1566478880|W2003934805|W4244612406,0.0517,0.0853,0.4371,0,ruido_quimera
W2054422547|W2111030512|W2154683088,0.0494,0.0853,0.1921,0,ruido_quimera
W1492856410|W1517701247|W1566478880,0.0164,0.0852,0.3092,1,fechamento_trivial
W1566478880|W2003934805|W4205188686,0.0529,0.0852,0.3393,0,ruido_quimera
W1517701247|W1566478880|W2154683088,0.027,0.0852,0.5279,0,ruido_quimera
W2003934805|W2025177555|W2111030512,0.0483,0.0851,0.2971,1,fechamento_trivial
W1517701247|W2111030512|W2154683088,0.0267,0.0851,0.2425,1,fechamento_trivial
W2054422547|W2111030512|W2123755784,0.0747,0.0851,0.1516,0,ruido_quimera
W1566478880|W2003934805|W2025177555,0.0586,0.0851,0.4318,0,ruido_quimera
W1492856410|W1517701247|W2111030512,0.0162,0.0851,0.1824,0,ruido_quimera
W2003934805|W2123755784|W52678905,0.0632,0.085,0.2851,1,agenda_pesquisa
W2048086870|W2054422547|W2111030512,0.0563,0.085,0.1946,0,ruido_quimera
W1492856410|W2003934805|W2123755784,0.0747,0.0849,0.2367,1,agenda_pesquisa
W1566478880|W2054422547|W2111030512,0.1046,0.0849,0.1903,0,ruido_quimera
W1492856410|W1566447476|W2154683088,0.0805,0.0849,0.3416,0,ruido_quimera
W1566478880|W2003934805|W52678905,0.1103,0.0848,0.3971,0,ruido_quimera
W2003934805|W2123755784|W2154683088,0.1057,0.0848,0.3359,0,ruido_quimera
W1566447476|W2123755784|W2154683088,0.1057,0.0847,0.2717,1,agenda_pesquisa
W2003934805|W2111030512|W52678905,0.069,0.0847,0.2803,1,agenda_pesquisa
W1492856410|W1566478880|W2003934805,0.0943,0.0847,0.3705,0,ruido_quimera
W1492856410|W2003934805|W2111030512,0.0506,0.0846,0.2755,1,fechamento_trivial
W2003934805|W2111030512|W2154683088,0.0494,0.0846,0.2981,1,fechamento_trivial
W1566478880|W2003934805|W2154683088,0.0736,0.0846,0.5518,0,ruido_quimera
W1566447476|W2111030512|W2154683088,0.0494,0.0845,0.2207,1,fechamento_trivial
W1566447476|W1566478880|W2154683088,0.0736,0.0845,0.4637,0,ruido_quimera
W2003934805|W2111030512|W2123755784,0.0103,0.0844,0.1765,0,ruido_quimera
W2003934805|W2048086870|W2111030512,0.0563,0.0843,0.2575,1,fechamento_trivial
W1566478880|W2003934805|W2111030512,0.0103,0.0842,0.2553,1,fechamento_trivial
W1535803599|W2126563689|W4285719527,0.0563,0.0841,0.1936,0,ruido_quimera
W2000465687|W2111030512|W2325487953,0.0102,0.0839,0.4249,0,ruido_quimera
W2108767715|W4206762723|W4285719527,0.0483,0.0835,0.0,0,ruido_quimera
W1520641906|W1601629960|W2035713188,0.0736,0.0833,0.2078,0,ruido_quimera
W1492856410|W2003934805|W4285719527,0.0552,0.0827,0.3555,0,ruido_quimera
W1520641906|W1566344170|W1601629960,0.0736,0.0826,0.3634,0,ruido_quimera
W2003934805|W2154683088|W4285719527,0.0575,0.0826,0.4679,0,ruido_quimera
W1492856410|W2054422547|W4285719527,0.0586,0.0825,0.0774,0,ruido_quimera
W2054422547|W2154683088|W4285719527,0.0609,0.0824,0.253,1,agenda_pesquisa
W2003934805|W2048086870|W4285719527,0.0575,0.0823,0.3154,1,fechamento_trivial
W1492856410|W1566447476|W4285719527,0.0598,0.0822,0.2417,1,agenda_pesquisa
W2003934805|W2123755784|W4285719527,0.0163,0.0822,0.1907,0,ruido_quimera
W2054422547|W2123755784|W4285719527,0.0644,0.0821,0.2192,1,agenda_pesquisa
W2048086870|W2054422547|W4285719527,0.0609,0.082,0.2297,1,agenda_pesquisa
W1492856410|W2095561982|W4285719527,0.0529,0.082,0.3078,1,fechamento_trivial
W1535803599|W1601629960|W4285719527,0.0736,0.0819,0.2319,1,agenda_pesquisa
W2095561982|W2154683088|W4285719527,0.0552,0.0819,0.4084,0,ruido_quimera
W1566344170|W4206762723|W4285719527,0.0517,0.0819,0.0,0,ruido_quimera
W2002050008|W4206762723|W4285719527,0.0494,0.0819,0.0,0,ruido_quimera
W1566478880|W2003934805|W4285719527,0.0164,0.0819,0.3561,0,ruido_quimera
W2003934805|W2111030512|W4285719527,0.0163,0.0819,0.1652,0,ruido_quimera
W1566447476|W2123755784|W4285719527,0.0655,0.0818,0.172,0,ruido_quimera
W1566447476|W2048086870|W4285719527,0.0621,0.0818,0.2049,0,ruido_quimera
W2003934805|W3124879925|W4285719527,0.0575,0.0818,0.1451,0,ruido_quimera
W1566478880|W2054422547|W4285719527,0.0839,0.0817,0.2641,1,agenda_pesquisa
W2054422547|W2111030512|W4285719527,0.0178,0.0817,0.0622,0,ruido_quimera
W1566447476|W1566478880|W4285719527,0.0851,0.0815,0.2659,1,agenda_pesquisa
W1566447476|W2111030512|W4285719527,0.0655,0.0815,0.107,0,ruido_quimera
W2095561982|W2123755784|W4285719527,0.0136,0.0814,0.2356,1,fechamento_trivial
W2095561982|W2111030512|W4285719527,0.0586,0.0814,0.1843,0,ruido_quimera
W2108767715|W2126563689|W4285719527,0.0506,0.0814,-0.0851,0,ruido_quimera
W1566447476|W3124879925|W4285719527,0.0621,0.0812,0.2479,1,agenda_pesquisa
W1566478880|W2095561982|W4285719527,0.0137,0.0811,0.3686,0,ruido_quimera
W1566344170|W1601629960|W4206762723,0.0678,0.0808,0.2839,1,agenda_pesquisa
W2054422547|W3124879925|W4285719527,0.0609,0.0806,0.2699,1,agenda_pesquisa
W2003934805|W4206762723|W4285719527,0.0436,0.0804,0.0,0,ruido_quimera
W2101946146|W4206762723|W4285719527,0.0483,0.0802,0.0,0,ruido_quimera
W1492856410|W1848725895|W1970428482,0.0517,0.0799,0.4392,0,ruido_quimera
W1566344170|W1601629960|W2126563689,0.0782,0.0797,0.3374,0,ruido_quimera
W1566344170|W2126563689|W4285719527,0.054,0.0797,0.197,0,ruido_quimera
W2003934805|W2126563689|W4285719527,0.0437,0.0796,0.2167,1,fechamento_trivial
W2002050008|W2126563689|W4285719527,0.0517,0.0796,0.0991,0,ruido_quimera
W1553746973|W1566447476|W4285719527,0.0179,0.0795,0.5497,0,ruido_quimera
W2000465687|W4244612406|W52678905,0.0103,0.0795,0.351,0,ruido_quimera
W2000465687|W2111030512|W4244612406,0.0102,0.0794,0.2888,1,fechamento_trivial
W1492856410|W1848725895|W2026948646,0.0678,0.0794,0.49,0,ruido_quimera
W1596169349|W4206762723|W4285719527,0.0506,0.0793,0.0,0,ruido_quimera
W1492856410|W1848725895|W4205188686,0.0874,0.0792,0.475,0,ruido_quimera
W1895366050|W2025177555|W2123755784,0.0483,0.0791,0.2347,1,fechamento_trivial
W1601629960|W2108767715|W4285719527,0.0678,0.0791,0.0709,0,ruido_quimera
W1566478880|W1895366050|W4244612406,0.0517,0.0791,0.3541,0,ruido_quimera
W1566478880|W1895366050|W4205188686,0.0529,0.079,0.2727,1,fechamento_trivial
W1566478880|W2000465687|W4244612406,0.0163,0.079,0.3165,1,fechamento_trivial
W2000465687|W2025177555|W2111030512,0.0102,0.079,0.3087,1,fechamento_trivial
W1566478880|W1895366050|W2025177555,0.0586,0.0789,0.3731,0,ruido_quimera
W1848725895|W2025177555|W52678905,0.0483,0.0789,0.376,0,ruido_quimera
W1553746973|W2054422547|W4285719527,0.0177,0.0788,0.3118,1,fechamento_trivial
W2000465687|W2025177555|W2123755784,0.0152,0.0788,0.2385,1,fechamento_trivial
W1895366050|W2123755784|W52678905,0.0632,0.0787,0.2207,1,agenda_pesquisa
W1848725895|W2025177555|W2123755784,0.0483,0.0787,0.2564,1,fechamento_trivial
W2000465687|W2111030512|W52678905,0.0103,0.0787,0.2532,1,fechamento_trivial
W1492856410|W2000465687|W4205188686,0.0885,0.0787,0.3581,0,ruido_quimera
W1492856410|W1895366050|W2123755784,0.0747,0.0787,0.1982,0,ruido_quimera
W1895366050|W2123755784|W2154683088,0.1057,0.0786,0.3059,1,agenda_pesquisa
W1566478880|W2000465687|W4205188686,0.0563,0.0786,0.2743,1,fechamento_trivial
W1492856410|W1848725895|W2154683088,0.0805,0.0786,0.415,0,ruido_quimera
W2000465687|W2048086870|W2111030512,0.0163,0.0786,0.333,0,ruido_quimera
W1566478880|W1895366050|W52678905,0.1103,0.0785,0.3151,1,agenda_pesquisa
W1492856410|W1566478880|W1895366050,0.0943,0.0785,0.3144,1,agenda_pesquisa
W1566478880|W1848725895|W2025177555,0.0586,0.0785,0.4245,0,ruido_quimera
W1848725895|W2025177555|W2111030512,0.0483,0.0785,0.3177,0,ruido_quimera
W1566478880|W2000465687|W2026948646,0.0162,0.0785,0.2048,0,ruido_quimera
W2000465687|W2123755784|W52678905,0.0153,0.0785,0.2089,0,ruido_quimera
W1492856410|W1848725895|W2123755784,0.0747,0.0784,0.2404,1,agenda_pesquisa
W1566478880|W1895366050|W2154683088,0.0736,0.0784,0.5042,0,ruido_quimera
W1566478880|W2000465687|W2111030512,0.0164,0.0783,0.2974,1,fechamento_trivial
W2000465687|W2111030512|W2123755784,0.0153,0.0783,0.2532,1,fechamento_trivial
W1492856410|W1566478880|W1848725895,0.0943,0.0783,0.3863,0,ruido_quimera
W1895366050|W2111030512|W2123755784,0.0747,0.0783,0.1718,0,ruido_quimera
W1492856410|W1848725895|W2111030512,0.0506,0.0783,0.3192,0,ruido_quimera
W1993023795|W2048086870|W4285719527,0.0102,0.0782,0.397,0,ruido_quimera
W1566478880|W1895366050|W2111030512,0.1046,0.0781,0.2329,1,agenda_pesquisa
W2101946146|W2126563689|W4285719527,0.0506,0.0781,0.022,0,ruido_quimera
W1993023795|W2111030512|W4285719527,0.0575,0.078,0.0946,0,ruido_quimera
W1848725895|W2048086870|W2111030512,0.0563,0.0778,0.2964,1,fechamento_trivial
W1601629960|W2002050008|W4285719527,0.069,0.0774,0.2452,1,agenda_pesquisa
W1601629960|W172274565|W4285719527,0.0103,0.0772,0.3076,1,fechamento_trivial
W1596169349|W2126563689|W4285719527,0.0529,0.0771,0.2786,1,fechamento_trivial
W1520641906|W1601629960|W201578715,0.0136,0.0771,0.2854,1,fechamento_trivial
W2089402107|W4206762723|W4285719527,0.0483,0.0767,0.0,0,ruido_quimera
W1520641906|W1601629960|W3124140110,0.0736,0.0766,0.3153,1,agenda_pesquisa
W1566344170|W2111030512|W2325487953,0.0483,0.0762,0.3248,0,ruido_quimera
W1601629960|W2101946146|W4285719527,0.0678,0.0758,0.0551,0,ruido_quimera
W1601629960|W201578715|W4206762723,0.0136,0.0756,0.2178,1,fechamento_trivial
W1601629960|W3124140110|W4206762723,0.0678,0.0748,0.268,1,agenda_pesquisa
W2089402107|W2126563689|W4285719527,0.0506,0.0746,0.0788,0,ruido_quimera
W1601629960|W201578715|W2126563689,0.0137,0.0746,0.3611,0,ruido_quimera
W1492856410|W172274565|W4285719527,0.0517,0.074,0.1625,0,ruido_quimera
W2082503759|W4206762723|W4285719527,0.0494,0.0738,0.0,0,ruido_quimera
W172274565|W2154683088|W4285719527,0.054,0.0737,0.2378,1,fechamento_trivial
W1601629960|W2126563689|W3124140110,0.0782,0.0736,0.3125,1,agenda_pesquisa
W1520641906|W1601629960|W4293229472,0.0759,0.0736,0.3677,0,ruido_quimera
W172274565|W2123755784|W4285719527,0.0575,0.0735,0.3274,0,ruido_quimera
W1492856410|W1535803599|W4285719527,0.0575,0.0732,0.1627,0,ruido_quimera
W1566478880|W172274565|W4285719527,0.077,0.0731,0.286,1,agenda_pesquisa
W172274565|W2111030512|W4285719527,0.0575,0.0731,0.1147,0,ruido_quimera
W172274565|W2048086870|W4285719527,0.054,0.0731,0.3188,0,ruido_quimera
W1601629960|W2089402107|W4285719527,0.0678,0.0723,0.1122,0,ruido_quimera
W1566344170|W1566478880|W4244612406,0.0517,0.0719,0.4978,0,ruido_quimera
W1495886451|W4206762723|W4285719527,0.0483,0.0719,0.0,0,ruido_quimera
W1566344170|W2111030512|W4244612406,0.0598,0.0718,0.3548,0,ruido_quimera
W1566344170|W1566478880|W4205188686,0.0529,0.0717,0.335,0,ruido_quimera
W2143943407|W4206762723|W4285719527,0.0102,0.0717,0.0,0,ruido_quimera
W1566344170|W2025177555|W2111030512,0.0483,0.0716,0.2721,1,fechamento_trivial
W1492856410|W1566344170|W2154683088,0.0805,0.0716,0.4095,0,ruido_quimera
W1566344170|W1566478880|W2025177555,0.0586,0.0716,0.4386,0,ruido_quimera
W2082503759|W2126563689|W4285719527,0.0517,0.0716,0.1235,0,ruido_quimera
W1551036771|W4206762723|W4285719527,0.0506,0.0716,0.0,0,ruido_quimera
W1566344170|W2123755784|W2154683088,0.1057,0.0713,0.3749,0,ruido_quimera
W1492856410|W1566344170|W1566478880,0.0943,0.0713,0.3705,0,ruido_quimera
W1566344170|W2111030512|W52678905,0.069,0.0712,0.2898,1,agenda_pesquisa
W1492856410|W1566344170|W2111030512,0.0506,0.0712,0.2437,1,fechamento_trivial
W1566344170|W1566478880|W52678905,0.1103,0.0712,0.4385,0,ruido_quimera
W1566344170|W1566478880|W2123755784,0.1494,0.071,0.4105,0,ruido_quimera
W1566344170|W1566478880|W2154683088,0.0103,0.071,0.5973,0,ruido_quimera
W1566344170|W2111030512|W2123755784,0.0747,0.0709,0.2117,0,ruido_quimera
W1566344170|W1566478880|W2111030512,0.0103,0.0707,0.297,1,fechamento_trivial
W1566344170|W2048086870|W2111030512,0.0102,0.0706,0.2985,1,fechamento_trivial
W1492856410|W232611682|W4285719527,0.054,0.0706,0.1461,0,ruido_quimera
W2154683088|W232611682|W4285719527,0.0563,0.0705,0.28,1,fechamento_trivial
W1492856410|W4285719527|W4293229472,0.0529,0.0704,0.1718,0,ruido_quimera
W1492856410|W1566344170|W4285719527,0.0552,0.0703,0.2452,1,fechamento_trivial
W2123755784|W232611682|W4285719527,0.0598,0.0702,0.0772,0,ruido_quimera
W2048086870|W232611682|W4285719527,0.0563,0.0702,0.1914,0,ruido_quimera
W2154683088|W4285719527|W4293229472,0.0552,0.0702,0.3431,0,ruido_quimera
W1566344170|W2154683088|W4285719527,0.0163,0.0701,0.4942,0,ruido_quimera
W1566344170|W2123755784|W4285719527,0.0609,0.0699,0.2814,1,agenda_pesquisa
W2123755784|W4285719527|W4293229472,0.0586,0.0699,0.2244,1,fechamento_trivial
W2111030512|W232611682|W4285719527,0.0598,0.0699,0.0519,0,ruido_quimera
W1566478880|W232611682|W4285719527,0.0793,0.0698,0.244,1,agenda_pesquisa
W1520641906|W1601629960|W1965278510,0.077,0.0698,0.3302,0,ruido_quimera
W2048086870|W4285719527|W4293229472,0.0552,0.0697,0.3208,0,ruido_quimera
W1495886451|W2126563689|W4285719527,0.0506,0.0697,0.0824,0,ruido_quimera
W2108767715|W2154683088|W4285719527,0.054,0.0695,0.2697,1,fechamento_trivial
W2126563689|W2143943407|W4285719527,0.0102,0.0695,0.2974,1,fechamento_trivial
W1566478880|W4285719527|W4293229472,0.0782,0.0695,0.363,0,ruido_quimera
W2111030512|W4285719527|W4293229472,0.0586,0.0695,0.1865,0,ruido_quimera
W1492856410|W2108767715|W4285719527,0.0517,0.0695,0.1944,0,ruido_quimera
W1566344170|W2111030512|W4285719527,0.0163,0.0695,0.1802,0,ruido_quimera
W1551036771|W2126563689|W4285719527,0.0529,0.0694,0.0653,0,ruido_quimera
W1601629960|W2082503759|W4285719527,0.069,0.0693,0.2351,1,agenda_pesquisa
W1566344170|W2120106358|W3124879925,0.0529,0.0691,0.317,0,ruido_quimera
W2108767715|W2123755784|W4285719527,0.0575,0.069,0.1981,0,ruido_quimera
W232611682|W3124879925|W4285719527,0.0563,0.069,0.3862,0,ruido_quimera
W1492856410|W2002050008|W4285719527,0.0529,0.069,0.1356,0,ruido_quimera
W2002050008|W2154683088|W4285719527,0.0552,0.0689,0.2739,1,fechamento_trivial
W2120106358|W3124879925|W4293229472,0.054,0.0689,0.3481,0,ruido_quimera
W1492856410|W1970428482|W2005888056,0.0517,0.0688,0.2776,1,fechamento_trivial
W2108767715|W2111030512|W4285719527,0.0575,0.0688,0.0026,0,ruido_quimera
W2048086870|W2108767715|W4285719527,0.0102,0.0687,0.2767,1,fechamento_trivial
W1566478880|W2108767715|W4285719527,0.077,0.0687,0.3325,0,ruido_quimera
W1492856410|W1596169349|W4285719527,0.054,0.0685,0.2079,0,ruido_quimera
W1596169349|W2154683088|W4285719527,0.0563,0.0684,0.1622,0,ruido_quimera
W1492856410|W2005888056|W2026948646,0.0678,0.0683,0.3044,1,agenda_pesquisa
W1596169349|W2123755784|W4285719527,0.0598,0.0681,0.1509,0,ruido_quimera
W1566478880|W2002050008|W4285719527,0.0137,0.0681,0.3605,0,ruido_quimera
W2002050008|W2111030512|W4285719527,0.0136,0.0681,0.0944,0,ruido_quimera
W1492856410|W2005888056|W4205188686,0.0874,0.068,0.2699,1,agenda_pesquisa
W2005888056|W4244612406|W52678905,0.0782,0.068,0.3008,1,agenda_pesquisa
W1596169349|W2048086870|W4285719527,0.0563,0.0679,0.1414,0,ruido_quimera
W1601629960|W1965278510|W4206762723,0.027,0.0678,0.2456,1,fechamento_trivial
W1566478880|W1596169349|W4285719527,0.0793,0.0678,0.213,0,ruido_quimera
W1596169349|W2111030512|W4285719527,0.0598,0.0678,0.0751,0,ruido_quimera
W1601629960|W2143943407|W4285719527,0.0678,0.0676,0.3666,0,ruido_quimera
W2005888056|W2025177555|W2123755784,0.0483,0.0674,0.1043,0,ruido_quimera
W1492856410|W2005888056|W2154683088,0.0805,0.0673,0.21,0,ruido_quimera
W1566478880|W2005888056|W2025177555,0.0586,0.0672,0.238,1,fechamento_trivial
W1495886451|W1601629960|W4285719527,0.0103,0.0672,0.2393,1,fechamento_trivial
W1492856410|W2005888056|W2123755784,0.0747,0.0672,0.0925,0,ruido_quimera
W2005888056|W2025177555|W2111030512,0.0483,0.0672,0.1189,0,ruido_quimera
W2005888056|W2123755784|W52678905,0.0632,0.0671,0.1203,0,ruido_quimera
W1492856410|W1566478880|W2005888056,0.0943,0.067,0.204,0,ruido_quimera
W1551036771|W1601629960|W4285719527,0.0701,0.067,0.2084,0,ruido_quimera
W1492856410|W2005888056|W2111030512,0.0506,0.067,0.1246,0,ruido_quimera
W1520386898|W4206762723|W4285719527,0.0494,0.067,0.0,0,ruido_quimera
